Borough,Development Name,Consumption (KWH),Borough_avg_KWH_per_capita,Exceeds_Avg,Population,Expected_KWH,KWH_Saved
BROOKLYN,STRAUS,1662852.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,STUYVESANT GARDENS I,2776916.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,159450.19708571443
BROOKLYN,STUYVESANT GARDENS II,367655.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,SUMNER,558000.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,VAN DYKE I,8103826.15,178.9351063341072,True,14628.017142857143,2617465.8029142856,5486360.347085714
BROOKLYN,VAN DYKE II,482569.36,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,VANDALIA AVENUE,792933.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,VERNON AVENUE,1578254.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,VLADECK,5620524.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,3003058.1970857144
BROOKLYN,WALD,1521040.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WASHINGTON,2411560.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WEBSTER,1849278.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WEEKSVILLE GARDENS,1858171.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WEST 84TH STREET,163227.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WEST BRIGHTON I,4202270.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,1584804.1970857144
BROOKLYN,WEST FARMS ROAD REHAB,353855.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WEST FARMS SQUARE CONVENTIONAL,39372.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WEST SIDE URBAN RENEWAL (BROWNSTONES),1042203.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WEST SIDE URBAN RENEWAL (SITE A),493345.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WEST SIDE URBAN RENEWAL (SITE B),1109156.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WEST SIDE URBAN RENEWAL (SITE C),1037278.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WEST TREMONT AVENUE-SEDGWICK AVENUE AREA,695103.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WHITE,1108547.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,0.0
BROOKLYN,WHITMAN,8408592.0,178.9351063341072,True,14628.017142857143,2617465.8029142856,5791126.197085714
MANHATTAN,AMSTERDAM,7689710.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,5595585.939130435
MANHATTAN,AMSTERDAM ADDITION,1370511.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,AMSTERDAM AVENUE,1269523.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,ARMSTRONG I,912411.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,BARUCH,12373007.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,10278882.939130435
MANHATTAN,BARUCH HOUSES ADDITION,733644.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,BAY VIEW,247886.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,BORINQUEN PLAZA II,1381447.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,BREUKELEN,287840.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,CASTLE HILL,7445600.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,5351475.939130435
MANHATTAN,CHELSEA,2948331.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,854206.9391304348
MANHATTAN,CHELSEA ADDITION,645284.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,CLAREMONT PARKWAY-FRANKLIN AVENUE,423412.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,CLAREMONT REHAB (GROUP 2),243907.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,CLAREMONT REHAB (GROUP 3),229871.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,CLAREMONT REHAB (GROUP 4),282809.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,COLLEGE AVENUE-EAST 165TH STREET,118000.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,CONEY ISLAND,1003400.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,CYPRESS HILLS,890687.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,DOUGLASS I,174480.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,DYCKMAN,1711400.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAGLE AVENUE-EAST 163RD STREET,455180.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAST 004TH STREET REHAB,66670.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAST 028TH STREET,1194982.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAST 111TH STREET,350320.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAST 120TH STREET REHAB,71727.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAST 152ND STREET-COURTLANDT AVENUE,1310516.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAST 165TH STREET-BRYANT AVENUE,239409.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAST 173RD STREET-VYSE AVENUE,224221.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAST 178TH STREET,1498066.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAST 180TH STREET-MONTEREY AVENUE,1823865.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAST NEW YORK CITY LINE,688417.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EAST RIVER,7694440.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,5600315.939130435
MANHATTAN,EASTCHESTER GARDENS,1521645.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,EDENWALD,4233760.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,2139635.9391304348
MANHATTAN,FIRST HOUSES,87264.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,FOREST,1404400.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,GLENWOOD,1374960.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,GOWANUS,463760.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,GRAMPION,43927.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,GRANT,3617400.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,1523275.9391304348
MANHATTAN,GUN HILL,1128680.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,HARLEM RIVER,1968480.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,HARLEM RIVER II,890708.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,HARRISON AVENUE REHAB (GROUP A),59269.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,HARRISON AVENUE REHAB (GROUP B),212286.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,HOWARD AVENUE,4319.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,HOWARD AVENUE-PARK PLACE,253217.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,HUGHES APARTMENTS,3392131.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,1298006.9391304348
MANHATTAN,HUNTS POINT AVENUE REHAB,219255.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,HYLAN,2227200.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,133075.93913043477
MANHATTAN,INDEPENDENCE,4248449.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,2154324.9391304348
MANHATTAN,INGERSOLL,3761387.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,1667262.9391304348
MANHATTAN,INTERNATIONAL TOWER,3723.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,KINGSBOROUGH,2353320.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,259195.93913043477
MANHATTAN,KINGSBOROUGH EXTENSION,639746.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,LA GUARDIA,6942976.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,4848851.939130435
MANHATTAN,LA GUARDIA ADDITION,491059.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,LAFAYETTE,6064416.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,3970291.9391304348
MANHATTAN,LATIMER GARDENS,2715860.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,621735.9391304348
MANHATTAN,LEAVITT STREET-34TH AVENUE,541887.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,LEHMAN VILLAGE,4557087.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,2462962.9391304348
MANHATTAN,LENOX ROAD-ROCKAWAY PARKWAY,108582.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,LEXINGTON,2634178.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,540053.9391304348
MANHATTAN,LINCOLN,7891991.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,5797866.939130435
MANHATTAN,LINDEN,2798976.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,704851.9391304348
MANHATTAN,LONG ISLAND BAPTIST HOUSES,72436.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,LONGFELLOW AVENUE REHAB,210035.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,LOW HOUSES,3810558.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,1716433.9391304348
MANHATTAN,LOWER EAST SIDE I INFILL,429764.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,LOWER EAST SIDE II,407889.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,LOWER EAST SIDE III,159364.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,LOWER EAST SIDE REHAB (GROUP 5),124415.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,MANHATTANVILLE REHAB (GROUP 2),18990.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,MANHATTANVILLE REHAB (GROUP 3),80143.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,MARBLE HILL,8685148.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,6591023.939130435
MANHATTAN,MARCY,3677178.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,1583053.9391304348
MANHATTAN,MARLBORO,5564999.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,3470874.9391304348
MANHATTAN,NOSTRAND,1012750.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,OCEAN BAY APARTMENTS (OCEANSIDE),378960.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,POLO GROUNDS TOWERS,3047200.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,953075.9391304348
MANHATTAN,RANGEL,1031971.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,RAVENSWOOD,1389840.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,RED HOOK EAST,175204.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,RIIS,1880400.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,RIIS II,765680.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,SHEEPSHEAD BAY,4695274.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,2601149.9391304348
MANHATTAN,SHELTON HOUSE,184959.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,SMITH,6056400.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,3962275.9391304348
MANHATTAN,SOTOMAYOR HOUSES,6987352.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,4893227.939130435
MANHATTAN,SOUNDVIEW,8577510.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,6483385.939130435
MANHATTAN,SOUTH BEACH,3214639.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,1120514.9391304348
MANHATTAN,SOUTH BRONX AREA (SITE 402),260678.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,SOUTH JAMAICA I,1960668.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,SOUTH JAMAICA II,417400.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,SUMNER,5873517.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,3779392.9391304348
MANHATTAN,SURFSIDE GARDENS,797463.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,UPACA (SITE 6),62976.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,VAN DYKE I,739542.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,VLADECK,2531080.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,436955.93913043477
MANHATTAN,WASHINGTON,2503626.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,409501.93913043477
MANHATTAN,WASHINGTON AVENUE,637906.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),316460.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,WASHINGTON HEIGHTS REHAB PHASE III,150132.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,WASHINGTON HEIGHTS REHAB PHASE IV (C),46813.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,WASHINGTON HEIGHTS REHAB PHASE IV (D),45979.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,WATSON AVENUE,510490.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,WEBSTER,2590210.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,496085.93913043477
MANHATTAN,WILLIAMS PLAZA,3709650.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,1615525.9391304348
MANHATTAN,WILLIAMSBURG,9035057.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,6940932.939130435
MANHATTAN,WILSON,3310899.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,1216774.9391304348
MANHATTAN,WISE TOWERS,2361686.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,267561.93913043477
MANHATTAN,WOODSIDE,8369507.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,6275382.939130435
MANHATTAN,WOODSON,1757025.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,0.0
MANHATTAN,WYCKOFF GARDENS,3339174.0,147.86233181433604,True,14162.660869565218,2094124.0608695652,1245049.9391304348
QUEENS,ASTORIA,7442875.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,4922503.544642857
QUEENS,ATLANTIC TERMINAL SITE 4B,1823090.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,AUDUBON,1314550.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,BAILEY AVENUE-WEST 193RD STREET,1557445.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,BAISLEY PARK,2916312.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,395940.5446428573
QUEENS,BARUCH,1213357.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,BERRY STREET-SOUTH 9TH STREET,170243.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,BETANCES I,2096781.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,BORINQUEN PLAZA II,1779200.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,BOSTON ROAD PLAZA,1195047.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,BOSTON SECOR,3915286.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,1394914.5446428573
QUEENS,BOULEVARD,418240.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,CASTLE HILL,798207.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,CYPRESS HILLS,695840.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,HOWARD,411360.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,HOWARD AVENUE,233225.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,KINGSBOROUGH,2286795.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,MANHATTANVILLE,4849859.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,2329487.5446428573
QUEENS,MANHATTANVILLE REHAB (GROUP 2),58273.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,PINK,2163840.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,RAVENSWOOD,12398178.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,9877806.544642858
QUEENS,RED HOOK EAST,10092896.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,7572524.544642857
QUEENS,RED HOOK WEST,7946840.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,5426468.544642857
QUEENS,REDFERN,4588840.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,2068468.5446428573
QUEENS,REHAB PROGRAM (COLLEGE POINT),66152.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,REHAB PROGRAM (DOUGLASS REHABS),584668.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,REHAB PROGRAM (TAFT REHABS),760142.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,REHAB PROGRAM (WISE REHAB),244171.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,REID APARTMENTS,864216.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,RICHMOND TERRACE,3801563.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,1281191.5446428573
QUEENS,RIIS II,1708177.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,ROBBINS PLAZA,651485.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,ROBINSON,1400083.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,ROOSEVELT I,5360909.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,2840537.5446428573
QUEENS,ROOSEVELT II,2041420.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,RUTGERS,4563328.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,2042956.5446428573
QUEENS,RUTLAND TOWERS,407225.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,SACK WERN,3010220.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,489848.5446428573
QUEENS,SAINT MARYS PARK,6999069.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,4478697.544642857
QUEENS,SAINT NICHOLAS,9177200.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,6656828.544642857
QUEENS,SEWARD PARK EXTENSION,168434.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,SHEEPSHEAD BAY,1648716.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,SUMNER,1132560.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,TILDEN,1770065.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,TODT HILL,2910902.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,390530.5446428573
QUEENS,TOMPKINS,7734457.5,62.62186947891127,True,40247.46428571428,2520371.4553571427,5214086.044642857
QUEENS,TWIN PARKS EAST (SITE 9),460205.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,TWIN PARKS WEST (SITES 1 & 2),2103104.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,TWO BRIDGES URA (SITE 7),2042955.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,UNION AVENUE-EAST 163RD STREET,370104.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,UNION AVENUE-EAST 166TH STREET,356858.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,UNITY PLAZA (SITES 04-27),3928884.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,1408512.5446428573
QUEENS,"UNITY PLAZA (SITES 17,24,25A)",1281223.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,UNIVERSITY AVENUE REHAB,365341.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,UPACA (SITE 5),556782.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
QUEENS,UPACA (SITE 6),303604.0,62.62186947891127,True,40247.46428571428,2520371.4553571427,0.0
STATEN ISLAND,BETANCES IV,964080.0,18.968818046301845,True,49574.7,940373.464,23706.535999999964
STATEN ISLAND,CLAREMONT REHAB (GROUP 4),57931.0,18.968818046301845,True,49574.7,940373.464,0.0
STATEN ISLAND,CLAREMONT REHAB (GROUP 5),53153.0,18.968818046301845,True,49574.7,940373.464,0.0
STATEN ISLAND,MORRIS I,1051205.64,18.968818046301845,True,49574.7,940373.464,110832.17599999986
STATEN ISLAND,MORRIS II,3730324.0,18.968818046301845,True,49574.7,940373.464,2789950.536
STATEN ISLAND,PELHAM PARKWAY,385840.0,18.968818046301845,True,49574.7,940373.464,0.0
STATEN ISLAND,SHEEPSHEAD BAY,670080.0,18.968818046301845,True,49574.7,940373.464,0.0
STATEN ISLAND,THROGGS NECK ADDITION,1535371.0,18.968818046301845,True,49574.7,940373.464,594997.536
STATEN ISLAND,VAN DYKE I,678030.0,18.968818046301845,True,49574.7,940373.464,0.0
STATEN ISLAND,WALD,277720.0,18.968818046301845,True,49574.7,940373.464,0.0
